5.4654	0.489802	0.239378
5.38553	0.483666	0.252996
5.29072	0.492496	0.254829
5.47446	0.492942	0.25079
5.51333	0.491224	0.242918
5.39763	0.503414	0.244276
5.1824	0.497932	0.258232
5.37552	0.517289	0.236366
5.44869	0.497199	0.261349
5.22471	0.489767	0.242108
5.40399	0.502708	0.25536
5.31696	0.489163	0.257606
5.23334	0.502145	0.261448
5.50402	0.482255	0.255797
5.49715	0.516298	0.249966
5.4597	0.496428	0.251443
5.56776	0.50656	0.25046
5.3663	0.499559	0.238515
5.32314	0.508728	0.245754
5.36715	0.473944	0.272289
5.38118	0.499816	0.255359
5.41968	0.49187	0.259679
5.24579	0.501999	0.24931
5.37339	0.502578	0.245652
5.56448	0.494491	0.251228
5.2993	0.488324	0.23967
5.38545	0.500497	0.244848
5.60907	0.502754	0.246631
5.3833	0.495002	0.236955
5.47571	0.505458	0.24423
5.37213	0.505615	0.242222
5.19427	0.502229	0.245455
5.7647	0.49558	0.246691
5.63913	0.496434	0.247865
5.3916	0.498989	0.232487
5.40715	0.507532	0.264689
5.51786	0.514332	0.238001
5.23568	0.499198	0.26081
5.54062	0.508352	0.253865
5.12887	0.485688	0.252833
5.54891	0.508207	0.244782
5.40604	0.491875	0.250358
5.66342	0.505261	0.25223
5.37992	0.487367	0.254619
5.5062	0.489515	0.266744
5.1455	0.489047	0.25545
5.36475	0.507076	0.253131
5.68451	0.506526	0.255323
5.62406	0.500017	0.245438
5.50867	0.486593	0.239009
5.41673	0.498596	0.251941
5.41079	0.48633	0.247464
5.52441	0.518726	0.254122
5.33451	0.491015	0.243625
5.60335	0.500932	0.253987
5.2361	0.517188	0.236713
5.30569	0.497077	0.251547
5.55497	0.498787	0.256445
5.4727	0.516497	0.237874
5.23075	0.490638	0.253071
5.56768	0.505322	0.236485
5.3682	0.500557	0.254117
5.33334	0.498271	0.251456
5.28552	0.496415	0.243347
5.30129	0.506184	0.237533
5.50758	0.52348	0.239299
5.49016	0.511286	0.23174
5.50471	0.502312	0.239016
5.43656	0.494031	0.249474
5.44657	0.497343	0.250301
5.65829	0.502203	0.258357
5.10337	0.514898	0.237242
5.57317	0.494176	0.247616
5.34821	0.508525	0.2445
5.5399	0.492467	0.25762
5.56362	0.478221	0.267097
5.60925	0.506539	0.244966
5.27211	0.49877	0.263477
5.62066	0.508092	0.248553
5.62969	0.48975	0.266754
5.41515	0.499419	0.253062
5.43052	0.49666	0.253046
