4.79116	0.485257	0.262833	0.151261	0.0262413	0.0165175
5.07339	0.478417	0.268908	0.15652	0.0270008	0.0171483
4.92659	0.459206	0.262229	0.157873	0.0263414	0.0167551
4.77879	0.532384	0.21369	0.15292	0.0252842	0.0153066
4.90977	0.477761	0.236418	0.155978	0.0253441	0.0157831
4.98815	0.510177	0.233805	0.156241	0.025844	0.0159879
4.95113	0.518407	0.258073	0.152538	0.0260834	0.0162726
4.89292	0.503713	0.259125	0.148922	0.0257589	0.0161086
4.70658	0.496299	0.250175	0.149941	0.0261185	0.0163493
4.79088	0.526576	0.210239	0.153677	0.0256463	0.0155118
4.7935	0.51716	0.257202	0.150547	0.0264625	0.0165146
4.95538	0.505917	0.257649	0.154117	0.0261882	0.016395
4.9205	0.493412	0.258509	0.156197	0.0267542	0.01687
4.99081	0.517075	0.218918	0.147488	0.0248249	0.0152621
4.89338	0.531299	0.242702	0.153528	0.0262993	0.016162
4.9867	0.463998	0.267117	0.153646	0.0259755	0.0163852
4.96797	0.518748	0.215831	0.156107	0.0256652	0.0156679
5.1248	0.458705	0.273679	0.160304	0.0262342	0.0167777
5.12458	0.454175	0.263801	0.158895	0.0262135	0.0168
4.67585	0.502712	0.245656	0.153251	0.0266129	0.0166337
4.96872	0.519209	0.23184	0.151404	0.0258398	0.0159035
4.60626	0.471967	0.261921	0.14339	0.0261097	0.0163564
4.8993	0.505584	0.256344	0.153438	0.0264577	0.01658
4.9533	0.511147	0.232129	0.147576	0.0251584	0.0155636
4.66998	0.483491	0.267135	0.145338	0.0263285	0.0166368
4.67757	0.533827	0.238572	0.145259	0.0258917	0.015863
4.90858	0.524131	0.223676	0.153148	0.0255114	0.0155493
5.22149	0.488436	0.244059	0.160257	0.0254291	0.0160015
5.41371	0.522254	0.238929	0.168052	0.0262365	0.0162793
4.75438	0.519139	0.250605	0.143403	0.0256413	0.0159636
5.13091	0.551385	0.242127	0.159855	0.0267279	0.0164552
5.00337	0.496733	0.257121	0.155032	0.0266244	0.0166003
5.11073	0.527392	0.227032	0.158527	0.0251043	0.0153654
4.80276	0.479789	0.26664	0.156368	0.0264969	0.0167211
