fit,0.123719,0.00195958,0.742811,0.00996252,0.258671,2.7525e-07,0.0001,10
fit,0.139361,0.00430617,0.499979,0.0588922,0.776265,0.0198262,0.0001,10
fit,0.0913953,0.00207725,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.139239,0.00284882,0.5,0,0.25,0,0.0001,10
fit,0.139239,0.00284882,0.5,0,0.25,0,0.0001,10
fit,0.139239,0.00284882,0.5,0,0.25,0,0.0001,10
fit,0.139239,0.00284882,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.139248,0.00284895,0.5,0,0.25,0,0.0001,10
fit,0.139248,0.00284894,0.5,0,0.25,0,0.0001,10
fit,0.138082,0.00273306,0.5,0,0.25,0,0.0001,10
fit,0.138082,0.00273306,0.5,0,0.25,0,0.0001,10
