fit,0.139106,0.00224051,0.501729,0.0102378,0.223007,0.00601617,0.0001,10
fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.1389,0.00228426,0.498299,0.0104269,0.221308,0.00614316,0,10
fit,0.141065,0.00227354,0.499313,0.011746,0.264002,0.00708715,0,10
fit0,0.141065,0.00227354,0.499313,0.011746,0.264002,0.00708715,0,10
fit1,0.140451,0.00236499,0.496818,0.0121168,0.263633,0.00719342,0,10
fit2,0.140451,0.00236499,0.496818,0.0121168,0.263633,0.00719342,0,10
fit2,0.140451,0.00236499,0.496818,0.0121168,0.263633,0.00719342,0,10
fit,0.141065,0.00227354,0.499313,0.011746,0.264002,0.00708715,0,10
