46 76 122 5.1870E-01 2.219 0.899 0.00
46 77 123 2.2990E-01 2.698 2.901 0.39
46 78 124 9.9350E-02 3.095 1.326 1.15
46 79 125 8.6060E-02 3.227 3.248 5.72
46 80 126 6.4590E-02 3.350 1.463 5.08
46 81 127 6.2490E-02 3.405 3.362 7.68
46 82 128 4.4930E-02 3.575 1.588 5.95
46 83 129 1.2680E-02 4.573 4.105 19.08
46 84 130 9.5640E-03 4.792 2.297 46.20
46 85 131 8.9020E-03 4.855 4.290 61.19
