44 71 115 1.1780E+00 2.060 2.400 0.00
44 72 116 6.9390E-01 2.133 0.844 0.01
44 73 117 3.2590E-01 2.582 2.798 0.35
44 74 118 1.2950E-01 2.992 1.255 1.19
44 75 119 8.1330E-02 3.325 3.297 5.83
44 76 120 6.2310E-02 3.437 1.491 7.85
44 77 121 5.0090E-02 3.617 3.486 12.36
44 78 122 3.7240E-02 3.776 1.681 12.53
44 79 123 3.3720E-02 3.870 3.648 17.63
44 80 124 2.5070E-02 4.050 1.841 14.31
44 81 125 2.3970E-02 4.099 3.796 21.56
44 82 126 1.7700E-02 4.302 1.992 17.76
