17 40 2.7927
17 41 0.9904
17 42 1.979
17 43 0.9914
17 44 1.974
17 45 0.9906
17 46 2
18 21 0
18 23 0
18 24 0
18 25 0
18 26 0
18 27 0
18 28 0
18 29 0.0009
18 30 0.2473
18 31 0.2348
18 32 0.1821
18 33 0.4501
18 34 0.479
18 35 1.0519
18 36 1.1495
18 37 1.8215
18 38 1.1215
18 39 1.9613
18 40 1.7737
18 41 2.4952
18 42 2.3519
18 43 2.7885
18 44 2.9
18 45 0.9807
18 46 2
18 47 0.9814
18 48 2
18 49 0.9936
19 21 0
19 23 0
19 24 0
19 25 0
19 26 0
19 27 0
19 28 0
19 29 0.0102
19 30 0.2132
19 31 0.2783
19 32 0.6732
19 33 0.2764
19 34 0.356
19 35 0.659
19 36 0.62
19 37 1.4298
19 38 2.1054
19 39 2.3428
19 40 2.8145
19 41 2.4981
19 42 2.3537
19 43 2.6958
19 44 2.9438
19 45 0.9932
19 46 1.9834
19 47 0.9943
19 48 1.9873
19 49 0.995
19 50 1.9926
19 51 0.996
20 25 0
20 27 0
20 28 0
20 29 0
20 30 0
20 31 0.0157
20 32 0.0159
20 33 0.0057
20 34 0.0602
20 35 0.1608
20 36 0.0851
20 37 0.1901
20 38 0.0912
20 39 0.596
20 40 0.2166
20 41 1.0603
20 42 1.1727
20 43 2.0852
20 44 1.5725
20 45 2.4111
20 46 2.493
20 47 2.8927
20 48 2.9311
20 49 0.9905
20 50 1.9815
20 51 0.988
20 52 2
20 53 0.9981
21 25 0
21 26 0
21 27 0
21 28 0
21 29 0
21 30 0
21 31 0.0004
21 32 0.0009
21 33 0.0038
21 34 0.148
21 35 0.1645
21 36 0.259
21 37 0.2639
21 38 0.4011
21 39 0.7067
21 40 0.5551
21 41 1.1787
21 42 1.5261
21 43 1.679
21 44 2.1492
21 45 2.4452
21 46 2.3657
21 47 2.6601
21 48 2.7337
21 49 2.7962
21 50 2.9142
21 51 0.9958
21 52 1.9898
21 53 0.9953
21 54 2
21 55 1
22 29 0
22 30 0
22 31 0
22 32 0
22 33 0
22 34 0.0022
22 35 0.0054
22 36 0.0125
22 37 0.0119
22 38 0.0243
22 39 0.0415
22 40 0.0586
22 41 0.3319
22 42 0.9467
22 43 0.8935
22 44 0.7017
22 45 1.4028
22 46 1.2542
22 47 1.9676
22 48 1.546
22 49 2.2361
22 50 2.0809
22 51 2.8564
22 52 2.9258
22 53 0.9903
22 54 2
22 55 0.9973
22 56 2
22 57 1
22 58 1
23 27 0
23 29 0
23 30 0
23 31 0
23 32 0
23 33 0
23 34 0.0025
23 35 0.0075
23 36 0.0533
23 37 0.0379
23 38 0.1265
23 39 0.1827
23 40 0.2539
23 41 0.3379
23 42 0.3922
23 43 0.7181
23 44 0.6532
23 45 1.1146
23 46 1.1315
23 47 1.6358
23 48 1.8175
23 49 2.3187
23 50 2.122
23 51 2.612
23 52 2.9426
23 53 0.9948
23 54 1.992
23 55 0.9951
23 56 2
23 57 1
23 58 1
23 59 0.996
23 60 2
24 31 0
24 32 0
24 33 0
24 34 0
24 35 0
24 36 0
24 37 0.0069
24 38 0.0074
24 39 0.0252
24 40 0.0113
24 41 0.0786
24 42 0.0718
24 43 0.122
24 44 0.1495
24 45 0.317
24 46 0.4
24 47 0.8286
24 48 1.0117
24 49 1.4444
24 50 1.3639
24 51 2.1364
24 52 2.4575
24 53 2.9106
24 54 2.9457
24 55 0.9878
24 56 1.9937
24 57 0.9932
24 58 2
24 59 0.9963
24 60 2
24 61 0.9962
24 62 2
25 29 0
25 31 0
25 32 0
25 33 0
25 34 0
25 35 0
25 36 0.0002
25 37 0.001
25 38 0.0073
25 39 0.0149
25 40 0.04
25 41 0.0966
25 42 0.097
25 43 0.1621
25 44 0.234
25 45 0.3133
25 46 0.3727
25 47 0.5761
25 48 0.9074
25 49 1.1023
25 50 1.3377
25 51 1.7707
25 52 2.279
25 53 2.7995
25 54 2.965
25 55 0.9946
25 56 1.9896
25 57 0.9958
25 58 1.9944
25 59 0.9955
25 60 2
25 61 0.9971
25 62 2
25 63 0.9964
25 64 2
26 33 0
26 34 0
26 35 0
26 36 0
26 37 0
26 38 0
26 39 0
26 40 0.0001
26 41 0.0098
26 42 0.018
26 43 0.0533
26 44 0.1117
26 45 0.2103
26 46 0.2002
26 47 0.4145
26 48 0.4562
26 49 0.8224
26 50 0.8861
26 51 1.4564
26 52 1.8617
26 53 2.3796
26 54 2.7894
26 55 2.6508
26 56 2.9288
26 57 0.9902
26 58 1.9801
26 59 0.9826
26 60 1.9883
26 61 0.9926
26 62 1.9887
26 63 0.993
26 64 2
26 65 0.9949
26 66 2
27 31 0
27 33 0
27 34 0
27 35 0
27 36 0
27 37 0
27 38 0
27 39 0
27 40 0.0006
27 41 0.0073
27 42 0.0089
27 43 0.0203
27 44 0.031
27 45 0.0407
27 46 0.0465
27 47 0.0926
27 48 0.1286
27 49 0.3765
27 50 0.8311
27 51 0.9442
27 52 1.4445
27 53 2.2036
27 54 2.887
27 55 2.651
27 56 2.9621
27 57 0.9953
27 58 1.9715
27 59 0.9899
27 60 1.9595
27 61 0.9959
27 62 1.9598
27 63 0.996
27 64 1.991
27 65 0.9969
27 66 2
27 67 0.9971
27 68 2
27 69 0.9975
28 35 0
28 37 0
28 38 0
28 39 0
28 40 0
28 41 0
28 42 0
28 43 0
28 44 0
28 45 0.0016
28 46 0.0226
28 47 0.0608
28 48 0.2049
28 49 0.2523
28 50 0.3916
28 51 0.7159
28 52 0.9087
28 53 1.5419
28 54 1.6655
28 55 1.1936
28 56 1.8403
28 57 2.4044
28 58 2.3323
28 59 2.7565
28 60 2.6384
28 61 2.5901
28 62 2.6418
28 63 2.8943
28 64 2.9138
28 65 0.9711
28 66 1.9932
28 67 0.9953
28 68 2
28 69 0.9947
28 70 2
28 71 0.9794
29 35 0
29 37 0
29 38 0
29 39 0
29 40 0
29 41 0
29 42 0
29 43 0
29 44 0.0002
29 45 0.0015
29 46 0.0256
29 47 0.025
29 48 0.1054
29 49 0.1075
29 50 0.2538
29 51 0.6916
29 52 1.0543
29 53 1.5768
29 54 1.6017
29 55 1.9673
29 56 2.017
29 57 2.2736
29 58 2.5363
29 59 2.8053
29 60 2.9407
29 61 2.8425
29 62 2.9596
29 63 2.9625
29 64 2.9682
29 65 2.9751
29 66 2.9823
29 67 0.9972
29 68 1.9938
29 69 0.9972
29 70 1.9906
29 71 0.998
29 72 2
29 73 0.9986
30 39 0
30 41 0
30 42 0
30 43 0
30 44 0
30 45 0
30 46 0
30 47 0
30 48 0
30 49 0.0034
30 50 0.0619
30 51 0.1338
30 52 0.448
30 53 0.7101
30 54 0.7477
30 55 0.4765
30 56 0.7815
30 57 1.1526
30 58 1.0813
30 59 1.7255
30 60 1.5313
30 61 1.5704
30 62 1.7528
30 63 2.347
30 64 2.261
30 65 2.6147
30 66 2.8308
30 67 0.9544
30 68 1.9472
30 69 2.9539
30 70 2.9594
30 71 0.9943
30 72 1.9937
30 73 0.9967
30 74 2
30 75 0.9973
31 39 0
31 41 0
31 42 0
31 43 0
31 44 0
31 45 0
31 46 0
31 47 0
31 48 0.0006
31 49 0.0043
31 50 0.0474
31 51 0.093
31 52 0.5914
31 53 0.5645
31 54 0.8228
31 55 1.1416
31 56 1.1478
31 57 1.2359
31 58 1.3359
31 59 1.4396
31 60 1.3896
31 61 2.0888
31 62 1.8666
31 63 2.1678
31 64 2.3497
31 65 2.7997
31 66 2.933
31 67 2.946
31 68 2.9564
31 69 2.9609
31 70 2.9599
31 71 2.973
31 72 2.9804
31 73 0.9975
31 74 1.9968
31 75 0.998
31 76 2
31 77 0.9976
32 43 0
32 45 0
32 46 0
32 47 0
32 48 0
32 49 0
32 50 0
32 51 0.0009
32 52 0.0968
32 53 0.1079
32 54 0.2385
32 55 0.3989
32 56 0.5001
32 57 0.1224
32 58 0.804
32 59 0.8233
32 60 0.7378
32 61 0.8115
32 62 0.9091
32 63 1.5165
32 64 1.3883
32 65 1.6456
32 66 1.6638
32 67 2.2253
32 68 1.954
32 69 2.5855
32 70 2.5287
32 71 2.7571
32 72 2.8564
32 73 0.9934
32 74 1.9872
32 75 0.995
32 76 1.9906
32 77 0.9932
32 78 1.9922
32 79 0.9942
32 80 2
33 41 0
33 43 0
33 44 0
33 45 0
33 46 0
33 47 0
33 48 0
33 49 0
33 50 0
33 51 0.0007
33 52 0.1159
33 53 0.205
33 54 0.371
33 55 0.3658
33 56 0.7901
33 57 0.33
33 58 0.9593
33 59 1.2481
33 60 1.1151
33 61 1.2505
33 62 1.3177
33 63 1.8928
33 64 1.8204
33 65 2.2356
33 66 2.2768
33 67 2.4503
33 68 2.5497
33 69 2.7314
33 70 2.8515
33 71 2.8795
33 72 2.9591
33 73 2.9731
33 74 2.974
33 75 0.9978
33 76 1.9923
33 77 0.998
33 78 1.9913
33 79 0.9965
33 80 1.9906
33 81 0.9981
33 82 1.9846
34 45 0
34 47 0
34 49 0
34 50 0
34 51 0
34 52 0
34 53 0.0001
34 54 0.0029
34 55 0.0273
34 56 0.0083
34 57 0.038
34 58 0.0323
34 59 0.1
34 60 0.0416
34 61 0.307
34 62 0.4507
34 63 0.7961
34 64 0.7591
34 65 0.7466
34 66 0.8664
34 67 1.2336
34 68 0.9902
34 69 1.6206
34 70 1.3066
34 71 1.9037
34 72 2.0237
34 73 2.7163
34 74 2.7114
34 75 2.7648
34 76 2.9668
34 77 0.9939
34 78 1.8824
34 79 2.9383
34 80 2.9296
34 81 2.9809
34 82 2.9443
34 83 2.8977
34 84 2.9559
35 43 0
35 45 0
35 47 0
35 48 0
35 49 0
35 50 0
35 51 0
35 52 0.0025
35 53 0.0136
35 54 0.1058
35 55 0.1338
35 56 0.5401
35 57 0.0897
35 58 0.8655
35 59 0.1516
35 60 0.9419
35 61 0.3652
35 62 0.9476
35 63 1.1877
35 64 1.1254
35 65 1.0497
35 66 1.1164
35 67 1.4796
35 68 1.2958
35 69 1.6828
35 70 1.6738
35 71 2.1284
35 72 2.3861
35 73 2.6726
35 74 2.7928
35 75 2.9769
35 76 2.9835
35 77 2.9718
35 78 2.9378
35 79 2.9527
35 80 2.958
35 81 2.9826
35 82 2.9635
35 83 2.9629
35 84 2.9865
35 85 1
35 86 1
36 49 0
36 51 0
36 52 0
36 53 0
36 54 0
36 55 0
36 56 0.0005
36 57 0.0002
36 58 0.0014
36 59 0.0078
36 60 0.0074
36 61 0.0412
36 62 0.0161
36 63 0.3575
36 64 0.2983
36 65 0.2606
36 66 0.4593
36 67 0.6616
36 68 0.6395
36 69 0.8639
36 70 0.8868
36 71 1.3686
36 72 1.2714
36 73 1.9949
36 74 1.9918
36 75 2.6459
36 76 2.5392
36 77 2.4993
36 78 1.5777
36 79 2.1719
36 80 2.7273
36 81 2.8038
36 82 1.9435
36 83 2.6512
36 84 2.929
36 85 1
36 86 2
36 87 1
36 88 1
37 47 0
37 49 0
37 50 0
37 51 0
37 52 0
37 53 0
37 54 0
37 55 0.0005
37 56 0.0259
37 57 0.0165
37 58 0.3254
37 59 0.1075
37 60 0.131
37 61 0.1879
37 62 0.2755
37 63 0.2762
37 64 0.3556
37 65 0.2397
37 66 0.5708
37 67 0.7025
37 68 0.8082
37 69 0.9907
37 70 0.9987
37 71 1.4785
37 72 1.6353
37 73 2.1243
37 74 2.2252
37 75 2.5575
37 76 2.8308
37 77 2.816
37 78 2.7139
37 79 2.879
37 80 2.9175
37 81 2.9558
37 82 2.9175
37 83 2.9528
37 84 2.9615
37 85 0.9977
37 86 2
37 87 1
37 88 1
37 89 1
37 90 1
37 91 0.998
38 51 0
38 52 0
38 53 0
38 54 0
38 55 0
38 56 0
38 57 0
38 58 0
38 59 0
38 60 0.0035
38 61 0.0023
38 62 0.004
38 63 0.0384
38 64 0.0287
38 65 0.0282
38 66 0.0841
38 67 0.1668
38 68 0.1742
38 69 0.3266
38 70 0.335
38 71 0.8039
38 72 0.9083
38 73 1.3123
38 74 1.3652
38 75 1.7418
38 76 1.1124
38 77 1.4942
38 78 1.1531
38 79 1.8273
38 80 1.5271
38 81 2.0825
38 82 1.2688
38 83 1.9458
38 84 2.8967
38 85 0.9951
38 86 2
38 87 1
38 88 2
38 89 1
38 90 1
38 91 0.9975
38 92 2
38 93 0.9987
39 51 0
39 52 0
39 53 0
39 54 0
39 55 0
39 56 0
39 57 0
39 58 0.0002
39 59 0.0124
39 60 0.0057
39 61 0.004
39 62 0.0152
39 63 0.0127
39 64 0.0391
39 65 0.038
39 66 0.1653
39 67 0.1801
39 68 0.3564
39 69 0.3954
39 70 0.5867
39 71 0.7355
39 72 0.773
39 73 1.3263
39 74 1.5095
39 75 1.662
39 76 1.3494
39 77 1.6925
39 78 1.5848
39 79 1.8628
39 80 1.9807
39 81 2.2642
39 82 2.0286
39 83 2.2322
39 84 2.8998
39 85 0.9965
39 86 1.9982
39 87 0.9962
39 88 2
39 89 1
39 90 1
39 91 0.9983
39 92 2
39 93 0.9978
39 94 2
39 95 0.9989
40 53 0
40 55 0
40 56 0
40 57 0
40 58 0
40 59 0
40 60 0
40 61 0
40 62 0
40 63 0
40 64 0.0003
40 65 0.0003
40 66 0.0063
40 67 0.0149
40 68 0.0196
40 69 0.0467
40 70 0.0717
40 71 0.1672
40 72 0.2726
40 73 0.8183
40 74 0.5045
40 75 0.6539
40 76 0.5922
40 77 0.8361
40 78 0.8145
40 79 1.0469
40 80 1.0393
40 81 1.2381
40 82 0.5288
40 83 1.3058
40 84 2.1401
40 85 2.9253
40 86 2.9662
40 87 0.9952
40 88 2
40 89 0.9979
40 90 2
40 91 0.9948
40 92 1.9923
40 93 0.9963
40 94 2
40 95 0.9967
40 96 2
40 97 0.9976
41 51 0
41 53 0
41 54 0
41 55 0
41 56 0
41 57 0
41 58 0
41 59 0
41 60 0
41 61 0
41 62 0
41 63 0
41 64 0.0024
41 65 0.002
41 66 0.0312
41 67 0.1658
41 68 0.1635
41 69 0.1965
41 70 0.5563
41 71 0.6463
41 72 0.9082
41 73 0.6323
41 74 0.5977
41 75 0.6647
41 76 0.6936
41 77 0.9658
41 78 0.9864
41 79 1.3362
41 80 1.2806
41 81 1.4519
41 82 0.872
41 83 1.7213
41 84 2.5647
41 85 2.9481
41 86 2.9748
41 87 0.998
41 88 2
41 89 0.9977
41 90 1.9967
41 91 0.9979
41 92 1.9942
41 93 0.9983
41 94 1.995
41 95 0.9984
41 96 2
41 97 0.9987
41 98 2
41 99 0.9987
42 57 0
42 59 0
42 60 0
42 61 0
42 62 0
42 63 0
42 64 0
42 65 0
42 66 0
42 67 0
42 68 0
42 69 0.0003
42 70 0.0031
42 71 0.0336
42 72 0.0442
42 73 0.062
42 74 0.0776
42 75 0.1745
42 76 0.1275
42 77 0.3183
42 78 0.3369
42 79 0.5627
42 80 0.6397
42 81 0.8736
42 82 0.2044
42 83 1.0519
42 84 1.9268
42 85 2.8504
42 86 2.8771
42 87 2.9676
42 88 2.9909
42 89 0.9927
42 90 1.9876
42 91 0.9845
42 92 1.979
42 93 2.9611
42 94 2.9733
42 95 0.9951
42 96 1.992
42 97 0.9952
42 98 1.9971
42 99 0.9972
42 100 2
42 101 0.9971
42 102 2
43 53 0
43 55 0
43 56 0
43 57 0
43 58 0
43 59 0
43 60 0
43 61 0
43 62 0
43 63 0
43 64 0
43 65 0
43 66 0.0001
43 67 0.0008
43 68 0.0042
43 69 0.0088
43 70 0.0486
43 71 0.0831
43 72 0.2066
43 73 0.1739
43 74 0.2515
43 75 0.2705
43 76 0.3222
43 77 0.3604
43 78 0.4663
43 79 0.5493
43 80 0.7356
43 81 0.5146
43 82 0.4948
43 83 0.9804
43 84 1.813
43 85 2.546
43 86 2.9462
43 87 2.9704
43 88 2.9764
43 89 0.9971
43 90 1.993
43 91 0.9977
43 92 1.9919
43 93 2.9858
43 94 2.984
43 95 0.9978
43 96 1.9928
43 97 0.9979
43 98 1.9941
43 99 0.9985
43 100 1.9956
43 101 0.9986
43 102 1.9974
43 103 0.9976
43 104 2
44 59 0
44 61 0
44 62 0
44 63 0
44 64 0
44 65 0
44 66 0
44 67 0
44 68 0
44 69 0
44 70 0.0001
44 71 0.0119
44 72 0
44 73 0.0042
44 74 0.012
44 75 0.0285
44 76 0.0337
44 77 0.0712
44 78 0.0848
44 79 0.1671
44 80 0.1583
44 81 0.16
44 82 0.1699
44 83 0.6658
44 84 1.2498
44 85 2.1054
44 86 2.6864
44 87 2.7402
44 88 2.9365
44 89 2.9169
44 90 2.9344
44 91 2.9223
44 92 2.9037
44 93 2.8555
44 94 2.9004
44 95 2.9511
44 96 2.948
44 97 2.9672
44 98 2.9593
44 99 0.9949
44 100 1.9874
44 101 0.9959
44 102 1.9911
44 103 0.9946
44 104 2
44 105 1
44 106 2
45 57 0
45 59 0
45 60 0
45 61 0
45 62 0
45 63 0
45 64 0
45 65 0
45 66 0
45 67 0
45 68 0
45 69 0
45 70 0.0002
45 71 0
45 72 0.0128
45 73 0.0105
45 74 0.0377
45 75 0.0402
45 76 0.0861
45 77 0.0922
45 78 0.1661
45 79 0.1755
45 80 0.2348
45 81 0.2384
45 82 0.2649
45 83 0.8466
45 84 1.2806
45 85 2.1951
45 86 2.7584
45 87 2.8554
45 88 2.9636
45 89 0.9969
45 90 1.9854
45 91 2.9563
45 92 2.958
45 93 2.9416
45 94 2.9503
45 95 2.968
45 96 2.9696
45 97 2.9707
45 98 2.9575
45 99 0.9983
45 100 1.9812
45 101 0.9984
45 102 1.9908
45 103 0.9987
45 104 1.9966
45 105 0.9989
45 106 2
45 107 0.9989
45 108 2
46 61 0
46 63 0
46 65 0
46 66 0
46 67 0
46 68 0
46 69 0
46 70 0
46 71 0
46 72 0
46 73 0
46 74 0
46 75 0
46 76 0.0006
46 77 0.0035
46 78 0.0077
46 79 0.0291
46 80 0.0398
46 81 0.0815
46 82 0.067
46 83 0.8054
46 84 0.9504
46 85 1.7033
46 86 2.0928
46 87 1.9813
46 88 2.7484
46 89 0.9878
46 90 1.873
46 91 2.6735
46 92 2.5518
46 93 2.5045
46 94 2.5708
46 95 2.7165
46 96 2.7208
46 97 2.8368
46 98 2.8439
46 99 2.866
46 100 2.8904
46 101 2.9553
46 102 2.9558
46 103 2.967
46 104 2.9708
46 105 0.9972
46 106 1.997
46 107 0.9872
46 108 2
46 109 0.9912
46 110 2
47 59 0
47 61 0
47 63 0
47 64 0
47 65 0
47 66 0
47 67 0
47 68 0
47 69 0
47 70 0
47 71 0
47 72 0
47 73 0
47 74 0.0005
47 75 0.0022
47 76 0.0076
47 77 0.0126
47 78 0.041
47 79 0.0399
47 80 0.0691
47 81 0.0716
47 82 0.0984
47 83 0.6943
47 84 1.0789
47 85 1.9152
47 86 2.0525
47 87 2.2196
47 88 2.6827
47 89 2.5105
47 90 2.9464
47 91 0.9906
47 92 1.9434
47 93 2.7847
47 94 2.8404
47 95 2.8081
47 96 2.8549
47 97 2.8974
47 98 2.9392
47 99 2.9131
47 100 2.9551
47 101 2.9792
47 102 2.979
47 103 2.9769
47 104 2.972
47 105 0.9988
47 106 1.9892
47 107 0.9916
47 108 1.9873
47 109 0.9948
47 110 1.98
47 111 0.996
47 112 1.9793
47 113 0.999
48 65 0
48 67 0
48 69 0
48 70 0
48 71 0
48 72 0
48 73 0
48 74 0
48 75 0
48 76 0
48 77 0
48 78 0
48 79 0.0016
48 80 0.0065
48 81 0.0072
48 82 0.0272
48 83 0.3981
48 84 0.6477
48 85 1.2171
48 86 1.2915
48 87 1.6932
48 88 1.8
48 89 1.5606
48 90 1.8499
48 91 2.1872
48 92 1.9361
48 93 2.1816
48 94 2.1155
48 95 2.3288
48 96 1.9944
48 97 2.3005
48 98 2.3451
48 99 2.5014
48 100 2.5625
48 101 2.7079
48 102 2.744
48 103 2.8461
48 104 2.8993
48 105 2.965
48 106 2.9666
48 107 2.9817
48 108 2.9729
48 109 0.9936
48 110 1.9877
48 111 0.9945
48 112 1.9897
48 113 0.9973
48 114 1.9987
48 115 0.997
49 63 0
49 65 0
49 66 0
49 67 0
49 68 0
49 69 0
49 70 0
49 71 0
49 72 0
49 73 0
49 74 0
49 75 0
49 76 0
49 77 0
49 78 0.0002
49 79 0.0005
49 80 0.0086
49 81 0.0119
49 82 0.043
49 83 0.1063
49 84 0.9311
49 85 1.7987
49 86 1.742
49 87 1.9454
49 88 1.9269
49 89 2.0682
49 90 2.0429
49 91 2.1556
49 92 2.4765
49 93 2.3797
49 94 2.846
49 95 2.6349
49 96 2.7219
49 97 2.5326
49 98 2.7597
49 99 2.7612
49 100 2.8472
49 101 2.8601
49 102 2.8957
49 103 2.9316
49 104 2.9469
49 105 2.9728
49 106 2.9676
49 107 2.981
49 108 2.9746
49 109 0.9986
49 110 1.9926
49 111 0.9989
49 112 1.9949
49 113 0.9989
49 114 1.9949
49 115 0.9988
49 116 1.9966
49 117 0.999
50 71 0
50 73 0
50 75 0
50 76 0
50 77 0
50 78 0
50 79 0
50 80 0
50 81 0
50 82 0
50 83 0.0002
50 84 0.5791
50 85 0.6268
50 86 0.6642
50 87 0.9613
50 88 0.9121
50 89 1.1411
50 90 0.9706
50 91 0.4844
50 92 1.0447
50 93 1.0051
50 94 1.0223
50 95 1.2524
50 96 1.1273
50 97 1.419
50 98 1.3932
50 99 1.7855
50 100 1.64
50 101 2.0834
50 102 2.0021
50 103 2.3806
50 104 2.4833
50 105 2.7234
50 106 2.7797
50 107 2.9295
50 108 2.9075
50 109 2.9278
50 110 2.934
50 111 2.9718
50 112 2.969
50 113 2.9691
50 114 2.9745
50 115 2.984
50 116 2.9814
50 117 0.9971
50 118 1.9908
50 119 0.9978
51 69 0
51 71 0
51 73 0
51 74 0
51 75 0
51 76 0
51 77 0
51 78 0
51 79 0
51 80 0
51 81 0
51 82 0
51 83 0.0014
51 84 0.3171
51 85 0.4588
51 86 0.574
51 87 0.9828
51 88 0.9687
51 89 1.4741
51 90 1.0147
51 91 1.4658
51 92 1.0894
51 93 1.2838
51 94 1.2141
51 95 1.7587
51 96 1.433
51 97 2.0053
51 98 1.7611
51 99 2.1065
51 100 2.22
51 101 2.3793
51 102 2.5355
51 103 2.6546
51 104 2.7595
51 105 2.8444
51 106 2.928
51 107 2.9642
51 108 2.9594
51 109 2.9599
51 110 2.9678
51 111 2.9744
51 112 2.9794
51 113 2.984
51 114 2.9856
51 115 0.9989
51 116 1.9947
51 117 0.999
51 118 1.9951
51 119 2.9922
51 120 2.9939
51 121 0.9992
52 75 0
52 77 0
52 79 0
52 80 0
52 81 0
52 82 0
52 83 0
52 84 0.0243
52 85 0.0508
52 86 0.015
52 87 0.2662
52 88 0.1043
52 89 0.3826
52 90 0.1275
52 91 0.2008
52 92 0.261
52 93 0.2509
52 94 0.3682
52 95 0.4533
52 96 0.5475
52 97 0.9243
52 98 0.918
52 99 1.1587
52 100 1.0013
52 101 1.3958
52 102 1.2277
52 103 1.6304
52 104 1.5094
52 105 2.0148
52 106 2.1753
52 107 2.6845
52 108 2.6044
52 109 2.7603
52 110 2.7438
52 111 2.8123
52 112 2.8634
52 113 2.9228
52 114 2.9223
52 115 2.96
52 116 2.9341
52 117 2.9744
52 118 2.968
52 119 2.9759
52 120 2.9719
52 121 0.9974
52 122 1.9908
52 123 0.9974
52 124 1.9841
53 71 0
53 73 0
53 75 0
53 76 0
53 77 0
53 78 0
53 79 0
53 80 0
53 81 0
53 82 0
53 83 0
53 84 0.0266
53 85 0.0239
53 86 0.2284
53 87 0.325
53 88 0.6935
53 89 0.7127
53 90 0.7568
53 91 0.3201
53 92 0.4956
53 93 0.3342
53 94 0.6083
53 95 0.9516
53 96 1.014
53 97 1.2148
53 98 1.1429
53 99 1.5581
53 100 1.3773
53 101 1.714
53 102 1.6488
53 103 1.9535
53 104 2.0229
53 105 2.3652
53 106 2.6629
53 107 2.8346
53 108 2.8761
53 109 2.8771
53 110 2.9222
53 111 2.9181
53 112 2.9455
53 113 2.9496
53 114 2.9662
53 115 2.9808
53 116 2.975
53 117 2.9834
53 118 2.9834
53 119 2.9856
53 120 2.986
53 121 2.9911
53 122 2.9897
53 123 2.9921
53 124 2.9875
53 125 2.9923
53 126 2.9851
54 79 0
54 81 0
54 83 0
54 84 0
54 85 0
54 86 0
54 87 0.0007
54 88 0.0015
54 89 0.0155
54 90 0.0094
54 91 0.043
54 92 0.0417
54 93 0.0655
54 94 0.1065
