1.3105	0.188544	0	0.0344243	0.0106065	0
1.27547	0.195758	0	0.0331646	0.0103946	0
1.31201	0.206613	0	0.0345991	0.0106775	0
1.26065	0.217315	0	0.0318317	0.0108491	0
1.27928	0.197164	0	0.033633	0.0104848	0
1.29456	0.206225	0	0.0332759	0.0106849	0
1.30687	0.190542	0	0.0329635	0.0113868	0
1.2931	0.17897	0	0.0332103	0.010273	0
1.31186	0.193161	0	0.0341804	0.0103491	0
1.25051	0.196842	0	0.0317619	0.0105701	0
1.24636	0.195483	0	0.032708	0.0106186	0
1.24494	0.192895	0	0.0322503	0.0106521	0
1.27629	0.197376	0	0.0330304	0.0104719	0
1.31858	0.198757	0	0.0353332	0.0103561	0
1.27215	0.195094	0	0.0332194	0.0104425	0
1.34324	0.20808	0	0.034883	0.0106903	0
1.40002	0.198197	0	0.0365398	0.0104676	0
1.27791	0.17342	0	0.0339975	0.0102481	0
1.26215	0.195214	0	0.0332721	0.0106142	0
1.3108	0.190071	0	0.0347443	0.0103468	0
1.33694	0.197219	0	0.0358972	0.010768	0
1.26543	0.210579	0	0.0328642	0.0106959	0
1.27739	0.18656	0	0.0329846	0.0104653	0
1.34049	0.198492	0	0.0351442	0.0104298	0
1.30742	0.20308	0	0.0339393	0.0106248	0
1.24559	0.191903	0	0.0326454	0.0103859	0
1.28303	0.211859	0	0.0334694	0.01073	0
1.30016	0.19415	0	0.0341332	0.0107136	0
1.28752	0.196424	0	0.0336425	0.0104652	0
1.33849	0.20571	0	0.0347165	0.0107706	0
1.3565	0.18603	0	0.0354966	0.0103378	0
1.31769	0.171487	0	0.0350436	0.0101364	0
1.27951	0.195045	0	0.0332194	0.0103634	0
1.26463	0.200543	0	0.0328096	0.0106617	0
1.36392	0.201362	0	0.0358651	0.0104945	0
1.27854	0.190832	0	0.0325331	0.0103626	0
1.2913	0.199685	0	0.0336425	0.0104455	0
1.29422	0.197237	0	0.0347961	0.0105409	0
1.24151	0.186684	0	0.0319657	0.01035	0
1.29432	0.189936	0	0.0337535	0.0105941	0
1.2367	0.173514	0	0.0316887	0.0103009	0
1.23888	0.220778	0	0.0324345	0.0107025	0
1.28265	0.210919	0	0.0327851	0.0107825	0
1.27161	0.19499	0	0.0327101	0.0105035	0
1.27523	0.205418	0	0.0344804	0.0106704	0
1.22056	0.200561	0	0.0311407	0.0104911	0
1.2894	0.208996	0	0.0346295	0.0106244	0
1.3498	0.181525	0	0.0349033	0.0102111	0
1.27651	0.170015	0	0.0333062	0.0102216	0
1.26704	0.198595	0	0.0325825	0.0104122	0
1.31582	0.195027	0	0.0335763	0.0104574	0
1.32683	0.192404	0	0.0346414	0.010423	0
1.28424	0.211753	0	0.0340052	0.010713	0
1.27396	0.197098	0	0.0325442	0.0106703	0
1.25742	0.198734	0	0.0327726	0.0105691	0
1.27925	0.19648	0	0.0329385	0.0104895	0
1.27937	0.208548	0	0.0323809	0.0104731	0
1.25515	0.205093	0	0.0323281	0.0106326	0
1.25066	0.196825	0	0.0325118	0.0104174	0
1.22857	0.182902	0	0.0317906	0.0104196	0
1.27942	0.177634	0	0.0339728	0.0103751	0
1.30139	0.21824	0	0.0336305	0.0108264	0
1.2741	0.203252	0	0.033601	0.0106693	0
1.28926	0.192711	0	0.0339473	0.0105198	0
1.25584	0.196007	0	0.0322585	0.0102519	0
