fit4,0.14,0,0.487211,0.0602766,0.204352,0.0355307,0,10
fit3,0.14,0,0.507467,0.0566911,0.193457,0.0329291,0,10
fit5,0.14,0,0.374697,0.0608973,0.265263,0.0385127,0,10
fit1,0.14,0,0.43873,0.0621209,0.23456,0.0382595,0,10
fit2,0.14,0,0.522815,0.0644749,0.23283,0.0393396,0,10
fit4,0.14,0,0.507126,0.0643592,0.230373,0.0388273,0,10
fit3,0.14,0,0.507036,0.0616449,0.20791,0.0366245,0,10
fit5,0.14,0,0.562786,0.060514,0.152739,0.0326151,0,10
fit1,0.14,0,0.482626,0.0632148,0.218486,0.0387124,0,10
fit2,0.14,0,0.472122,0.0563315,0.174176,0.0326471,0,10
fit4,0.14,0,0.424726,0.0600759,0.268764,0.0380629,0,10
fit3,0.14,0,0.411504,0.0651091,0.291601,0.0415555,0,10
fit5,0.14,0,0.536252,0.064316,0.211115,0.0374352,0,10
fit1,0.14,0,0.384276,0.0669148,0.284225,0.0434417,0,10
fit2,0.14,0,0.444456,0.0626034,0.286081,0.0395458,0,10
fit4,0.14,0,0.524795,0.0674952,0.248123,0.040756,0,10
fit3,0.14,0,0.440497,0.0629719,0.291334,0.040074,0,10
fit5,0.14,0,0.434682,0.0608731,0.262377,0.0378305,0,10
fit2,0.14,0,0.487481,0.0641259,0.205976,0.0381812,0,10
fit1,0.14,0,0.482997,0.0587633,0.19638,0.0341873,0,10
fit3,0.14,0,0.540367,0.0648162,0.207963,0.0378838,0,10
fit4,0.14,0,0.436974,0.0604708,0.232972,0.0371898,0,10
fit1,0.14,0,0.411965,0.0619257,0.2572,0.0388371,0,10
fit4,0.14,0,0.560672,0.0653762,0.233061,0.0389894,0,10
fit3,0.14,0,0.444116,0.0587416,0.221971,0.0358863,0,10
fit2,0.14,0,0.572257,0.0615266,0.240696,0.0365891,0,10
fit1,0.14,0,0.603015,0.0678845,0.226083,0.0401191,0,10
fit4,0.14,0,0.444559,0.0610225,0.268744,0.0388065,0,10
fit2,0.14,0,0.462141,0.062789,0.215289,0.0376236,0,10
fit3,0.14,0,0.50325,0.0626553,0.175178,0.035086,0,10
fit1,0.14,0,0.430397,0.061458,0.235638,0.0379809,0,10
fit4,0.14,0,0.52352,0.067445,0.272966,0.0415792,0,10
fit2,0.14,0,0.407701,0.0637232,0.248229,0.0398795,0,10
fit3,0.14,0,0.493044,0.0607408,0.192287,0.0353836,0,10
fit1,0.14,0,0.437931,0.0597686,0.204937,0.0362554,0,10
fit4,0.14,0,0.407671,0.0665653,0.27459,0.0425417,0,10
fit2,0.14,0,0.355732,0.0611306,0.283058,0.0402056,0,10
fit3,0.14,0,0.485319,0.064398,0.242675,0.0397838,0,10
fit4,0.14,0,0.64966,0.0618465,0.13325,0.0325603,0,10
fit1,0.14,0,0.411479,0.0584735,0.238217,0.0361372,0,10
fit2,0.14,0,0.339137,0.057202,0.272465,0.0375004,0,10
fit3,0.14,0,0.517,0.0571232,0.151431,0.0316293,0,10
fit4,0.14,0,0.383308,0.067635,0.34247,0.0450372,0,10
fit1,0.14,0,0.425379,0.0622667,0.224797,0.0381288,0,10
fit2,0.14,0,0.478134,0.0603255,0.197038,0.0357323,0,10
fit3,0.14,0,0.381662,0.0608981,0.257263,0.0391118,0,10
fit4,0.14,0,0.498167,0.0627993,0.233159,0.038082,0,10
fit1,0.14,0,0.525298,0.0571963,0.177055,0.032614,0,10
fit2,0.14,0,0.40857,0.0629333,0.286522,0.0401869,0,10
fit3,0.14,0,0.406792,0.061561,0.271096,0.0395608,0,10
fit4,0.14,0,0.39786,0.0571362,0.215467,0.0352706,0,10
fit1,0.14,0,0.416991,0.0577149,0.236821,0.0362162,0,10
fit2,0.14,0,0.577358,0.0596128,0.147903,0.0323558,0,10
fit3,0.14,0,0.466845,0.0607834,0.19574,0.036034,0,10
fit4,0.14,0,0.488938,0.0610115,0.184463,0.035171,0,10
fit1,0.14,0,0.472254,0.0587796,0.193266,0.0343449,0,10
fit2,0.14,0,0.446641,0.062874,0.22286,0.0384945,0,10
fit3,0.14,0,0.426459,0.0631775,0.284894,0.0404991,0,10
fit4,0.14,0,0.457712,0.065986,0.239194,0.0407697,0,10
fit1,0.14,0,0.426828,0.055108,0.181152,0.0326203,0,10
fit2,0.14,0,0.451471,0.0582726,0.22338,0.0358239,0,10
fit3,0.14,0,0.562919,0.0590454,0.178584,0.0327528,0,10
fit4,0.14,0,0.475355,0.0679702,0.248179,0.0417069,0,10
fit1,0.14,0,0.357017,0.059055,0.308292,0.0392712,0,10
fit2,0.14,0,0.575917,0.0624769,0.161003,0.0338718,0,10
fit3,0.14,0,0.520512,0.0586004,0.207144,0.0348294,0,10
fit4,0.14,0,0.456782,0.059606,0.203921,0.0358391,0,10
fit1,0.14,0,0.505436,0.0594028,0.198136,0.0348998,0,10
fit3,0.14,0,0.459513,0.0614341,0.225435,0.0375789,0,10
fit2,0.14,0,0.567066,0.062307,0.210846,0.0361903,0,10
fit4,0.14,0,0.35439,0.0586104,0.224937,0.0369265,0,10
fit1,0.14,0,0.484304,0.0629934,0.214478,0.0380984,0,10
fit3,0.14,0,0.467331,0.063818,0.243393,0.039333,0,10
fit2,0.14,0,0.588272,0.0638866,0.18723,0.0357909,0,10
fit4,0.14,0,0.434459,0.0561266,0.199833,0.0333295,0,10
fit1,0.14,0,0.511601,0.0629878,0.204537,0.0367555,0,10
fit2,0.14,0,0.415971,0.0617216,0.238074,0.0385288,0,10
fit3,0.14,0,0.482093,0.0572636,0.209826,0.0343819,0,10
fit4,0.14,0,0.47034,0.0543606,0.150102,0.0306754,0,10
fit1,0.14,0,0.531244,0.0595545,0.182025,0.0341295,0,10
fit2,0.14,0,0.528435,0.0669285,0.223965,0.0402481,0,10
fit3,0.14,0,0.474719,0.0623985,0.243046,0.0383664,0,10
fit4,0.14,0,0.499525,0.0619431,0.220488,0.0371893,0,10
fit1,0.14,0,0.438287,0.0657266,0.307135,0.0423465,0,10
fit2,0.14,0,0.480205,0.0581549,0.207433,0.0342433,0,10
fit3,0.14,0,0.477709,0.06106,0.231368,0.037021,0,10
fit4,0.14,0,0.500078,0.067766,0.23704,0.041062,0,10
fit1,0.14,0,0.629609,0.0672593,0.215239,0.0388641,0,10
fit2,0.14,0,0.561189,0.0630888,0.237031,0.0377087,0,10
fit3,0.14,0,0.305303,0.062521,0.347669,0.0426804,0,10
fit4,0.14,0,0.3755,0.0574621,0.215172,0.0353063,0,10
fit1,0.14,0,0.482917,0.0584798,0.213056,0.0344734,0,10
fit2,0.14,0,0.520749,0.0653332,0.235991,0.039286,0,10
fit3,0.14,0,0.452609,0.0603337,0.243444,0.0373219,0,10
fit4,0.14,0,0.434046,0.063247,0.273765,0.03993,0,10
fit1,0.14,0,0.498112,0.0637614,0.276595,0.0396429,0,10
fit2,0.14,0,0.420446,0.0637097,0.296017,0.0413345,0,10
fit3,0.14,0,0.451014,0.0653154,0.223015,0.0391003,0,10
fit4,0.14,0,0.5018,0.0561427,0.156603,0.0316312,0,10
fit1,0.14,0,0.567046,0.0627707,0.192317,0.0357792,0,10
fit2,0.14,0,0.359381,0.0578473,0.266891,0.0381755,0,10
fit3,0.14,0,0.508178,0.0650467,0.195974,0.0378534,0,10
fit4,0.14,0,0.578264,0.0664238,0.159331,0.0362141,0,10
fit1,0.14,0,0.443353,0.0668195,0.250249,0.0411704,0,10
fit2,0.14,0,0.453897,0.0627036,0.229494,0.0383744,0,10
fit3,0.14,0,0.419754,0.0600202,0.254157,0.0379889,0,10
fit4,0.14,0,0.545462,0.0621687,0.209485,0.0366481,0,10
fit1,0.14,0,0.475147,0.0610688,0.249611,0.0381049,0,10
fit2,0.14,0,0.495872,0.0717195,0.276283,0.0446773,0,10
fit3,0.14,0,0.450319,0.0598077,0.223395,0.0365722,0,10
fit4,0.14,0,0.568108,0.0673168,0.206782,0.0387933,0,10
fit1,0.14,0,0.458845,0.0647228,0.235183,0.0393246,0,10
fit2,0.14,0,0.612601,0.0658319,0.207429,0.0369505,0,10
fit3,0.14,0,0.480731,0.0656434,0.262748,0.0405479,0,10
fit4,0.14,0,0.450624,0.0592091,0.223891,0.0356531,0,10
fit1,0.14,0,0.454233,0.0629364,0.252714,0.0390619,0,10
fit2,0.14,0,0.528176,0.0693464,0.184207,0.039392,0,10
fit3,0.14,0,0.469928,0.0560442,0.179934,0.0320936,0,10
fit4,0.14,0,0.550298,0.0663446,0.221611,0.0394075,0,10
fit1,0.14,0,0.553612,0.0696459,0.234658,0.0415253,0,10
fit2,0.14,0,0.558769,0.0645354,0.232917,0.0376586,0,10
fit3,0.14,0,0.441336,0.0635767,0.239594,0.0394167,0,10
fit4,0.14,0,0.486488,0.0641103,0.257953,0.0390242,0,10
fit1,0.14,0,0.479948,0.0620894,0.238605,0.038033,0,10
fit2,0.14,0,0.348404,0.066546,0.347002,0.045149,0,10
fit3,0.14,0,0.450567,0.0602727,0.268401,0.0382205,0,10
fit4,0.14,0,0.542086,0.0644403,0.233314,0.0386282,0,10
fit1,0.14,0,0.530579,0.0577058,0.161146,0.0323757,0,10
fit2,0.14,0,0.479916,0.060702,0.251195,0.0370876,0,10
fit3,0.14,0,0.506207,0.0690564,0.267607,0.0423482,0,10
fit4,0.14,0,0.559477,0.0610079,0.173268,0.0339628,0,10
fit1,0.14,0,0.446765,0.0601067,0.211665,0.0362138,0,10
fit2,0.14,0,0.383627,0.0589211,0.305184,0.0384832,0,10
fit3,0.14,0,0.518492,0.0666739,0.259533,0.0409453,0,10
fit4,0.14,0,0.495186,0.0647585,0.226955,0.0391288,0,10
fit1,0.14,0,0.600629,0.0629742,0.216421,0.0363621,0,10
fit2,0.14,0,0.541715,0.0599297,0.206054,0.0347363,0,10
fit3,0.14,0,0.467492,0.0605386,0.211326,0.0359199,0,10
