5.22843	0.480998	0.262998
5.41927	0.487498	0.259001
5.46346	0.477495	0.256996
5.45474	0.513994	0.253009
5.63559	0.508993	0.236494
5.57431	0.507498	0.251507
5.53228	0.496987	0.270496
5.19926	0.490494	0.266005
5.53542	0.504998	0.251006
5.50907	0.506985	0.23799
5.26981	0.486987	0.24749
5.46463	0.495993	0.248995
5.45683	0.492993	0.266503
5.23851	0.490989	0.269005
5.11272	0.50647	0.23448
5.46737	0.495498	0.255502
5.46401	0.490998	0.257501
5.39499	0.496497	0.259005
5.41691	0.489498	0.260002
5.60114	0.502498	0.257505
5.52873	0.494998	0.251991
5.43341	0.493998	0.260004
5.40627	0.501987	0.230502
5.33123	0.515381	0.253177
5.49218	0.493996	0.263504
5.70074	0.504999	0.239999
5.27611	0.511994	0.2475
5.47465	0.496491	0.266501
5.33381	0.517484	0.237977
5.41076	0.492482	0.24199
5.2712	0.520007	0.237496
5.49764	0.510494	0.242986
5.6919	0.495462	0.24695
5.666	0.491972	0.248948
5.18876	0.519998	0.259488
5.3265	0.500997	0.256005
5.33481	0.490997	0.2575
5.38346	0.508487	0.240997
5.50391	0.491502	0.242499
5.37666	0.493508	0.252012
5.41279	0.497998	0.257004
5.2961	0.488998	0.262503
5.17427	0.484998	0.261997
5.26553	0.508999	0.237504
5.45238	0.510982	0.2635
5.52528	0.477499	0.266502
5.31397	0.490998	0.261504
5.53307	0.505494	0.243997
5.67892	0.501499	0.253005
5.38237	0.496493	0.264005
5.33144	0.500497	0.254002
5.28641	0.496489	0.24849
5.55626	0.498497	0.248995
5.43357	0.492483	0.24249
5.54817	0.497499	0.253003
5.38512	0.478499	0.260486
5.50027	0.510497	0.245003
5.44607	0.498497	0.253502
5.40906	0.489498	0.262004
5.38581	0.513994	0.243998
5.51213	0.494498	0.260504
5.42557	0.485995	0.254993
5.49999	0.489996	0.239501
5.56255	0.5015	0.2385
5.52192	0.484996	0.254998
5.34921	0.496497	0.255001
5.41407	0.510493	0.244497
5.32239	0.488498	0.261002
5.35629	0.521994	0.245509
5.46096	0.497489	0.245493
5.50809	0.492501	0.241
5.36628	0.484995	0.268504
5.41519	0.498481	0.240488
5.37856	0.506995	0.2485
5.43427	0.495996	0.251998
5.42717	0.501496	0.2505
5.39357	0.497495	0.261506
5.54115	0.485996	0.253999
5.08455	0.512991	0.253004
5.42307	0.498497	0.253501
5.48588	0.516495	0.241502
5.55442	0.504495	0.244498
5.36591	0.502993	0.247995
5.19471	0.486497	0.258995
5.34401	0.483498	0.260499
5.3004	0.497978	0.239986
5.50853	0.481496	0.256
5.46969	0.497498	0.255003
5.22265	0.496993	0.263007
5.56408	0.489497	0.252998
5.24332	0.488996	0.256495
5.54986	0.504989	0.239492
5.21336	0.507484	0.240003
5.45667	0.500993	0.246991
5.47429	0.481989	0.248994
5.51716	0.483998	0.256496
5.3868	0.501977	0.237486
5.59564	0.508499	0.247506
5.24567	0.49999	0.24847
5.27475	0.478498	0.263498
5.50903	0.499997	0.248989
5.41771	0.495998	0.255502
5.50557	0.517489	0.235
5.6518	0.489499	0.258503
5.50538	0.503993	0.244497
5.34061	0.504994	0.230003
5.48001	0.496998	0.255503
5.37312	0.508991	0.24447
5.31545	0.500997	0.255003
5.46281	0.494998	0.256002
5.51156	0.501482	0.269993
5.26504	0.505001	0.238002
5.36171	0.516495	0.248508
5.56758	0.485992	0.248495
5.24997	0.514993	0.245498
5.40491	0.502496	0.249999
5.50797	0.499988	0.241992
5.437	0.518996	0.246008
5.2513	0.504986	0.24448
5.42473	0.499996	0.250498
5.4215	0.506989	0.260505
5.49571	0.504502	0.237498
5.266	0.51149	0.243991
5.29266	0.511988	0.25751
5.47252	0.519489	0.235993
5.43079	0.492495	0.25199
5.41578	0.477991	0.253494
5.45719	0.502997	0.253504
5.29518	0.504494	0.249497
5.31749	0.497982	0.230995
5.54688	0.488997	0.253498
5.39784	0.513487	0.239488
5.76967	0.488501	0.250501
5.71811	0.501503	0.247999
5.36696	0.49548	0.240988
5.33803	0.505996	0.254507
5.35735	0.494991	0.249492
5.43325	0.504497	0.252504
5.39914	0.513986	0.238492
5.29566	0.503996	0.255506
5.35813	0.488997	0.263504
5.49765	0.505493	0.243996
5.18809	0.51298	0.25951
5.30913	0.514493	0.244497
5.72462	0.5125	0.245508
5.25333	0.501491	0.248461
5.58733	0.499992	0.266499
5.41368	0.493494	0.265004
5.49459	0.486997	0.254994
5.35149	0.487996	0.254984
5.37265	0.499996	0.251499
5.5349	0.499498	0.250502
5.60486	0.502999	0.252005
5.43312	0.495996	0.262005
5.23231	0.482996	0.25748
5.3556	0.506496	0.251003
5.45708	0.500492	0.244501
5.36389	0.50849	0.243976
5.38941	0.517995	0.244504
5.60194	0.487997	0.253
5.39004	0.511988	0.240984
5.50054	0.512497	0.245004
5.39218	0.491498	0.261004
5.3024	0.484997	0.266504
5.44506	0.499992	0.244502
5.28703	0.513985	0.241459
5.29073	0.500989	0.263007
5.35892	0.496497	0.255501
5.40401	0.497488	0.24549
5.39759	0.483994	0.254499
5.50481	0.504492	0.2425
5.29021	0.491998	0.260503
5.48614	0.472997	0.260999
5.31286	0.504993	0.247995
5.36937	0.499492	0.263006
5.60435	0.51349	0.233992
5.36104	0.505996	0.255507
5.46809	0.487496	0.249491
5.2444	0.498993	0.250993
5.29946	0.506474	0.236982
5.28823	0.514009	0.22949
5.50942	0.476499	0.263
5.34488	0.498494	0.250495
5.53009	0.493498	0.254502
5.34262	0.487996	0.254983
5.64498	0.493499	0.258004
5.44243	0.485987	0.247492
5.5245	0.512496	0.243002
5.34158	0.506995	0.255008
5.77727	0.52	0.243511
5.3732	0.495996	0.253499
5.3537	0.494997	0.255
5.27197	0.50399	0.246963
5.3328	0.507498	0.238504
5.47237	0.512997	0.247005
5.19265	0.498477	0.236988
5.55966	0.510498	0.252009
5.66697	0.4875	0.259002
5.474	0.514993	0.24098
5.35341	0.49999	0.24699
5.69796	0.505999	0.253006
5.30766	0.504007	0.233995
5.48382	0.500497	0.251001
5.51543	0.497501	0.240998
5.18286	0.496993	0.251991
5.26418	0.507477	0.238981
5.23948	0.494489	0.248994
5.55859	0.490998	0.264004
5.35473	0.494495	0.251978
5.30508	0.499996	0.2535
5.44146	0.515996	0.248508
5.38256	0.505505	0.234495
5.80165	0.502999	0.252006
5.45034	0.503497	0.252003
5.44907	0.492997	0.254499
5.51639	0.493987	0.242992
5.48058	0.508992	0.242491
5.30116	0.485002	0.280993
5.29952	0.510486	0.242472
5.46652	0.491997	0.253999
5.60329	0.504999	0.252006
5.1869	0.512526	0.242971
5.34378	0.497487	0.266504
5.49489	0.481494	0.253996
5.39906	0.490996	0.254497
5.47957	0.517992	0.239478
5.53816	0.494495	0.2485
5.42524	0.491498	0.258002
5.43065	0.491498	0.258002
5.55797	0.503498	0.246992
5.59444	0.496998	0.249997
5.41426	0.489493	0.268503
5.39737	0.499496	0.252
5.29764	0.508995	0.252506
5.47991	0.508497	0.251006
5.32158	0.506996	0.253506
5.65053	0.495997	0.263502
5.46731	0.499488	0.243492
5.10885	0.50349	0.25049
5.3849	0.510989	0.241981
5.30261	0.507496	0.252505
5.69851	0.497998	0.242998
5.51007	0.480497	0.257498
5.39249	0.489493	0.251499
5.37863	0.503975	0.236485
5.15987	0.486994	0.267504
5.26038	0.495979	0.238489
5.45663	0.482497	0.255499
5.33464	0.506496	0.251002
5.64681	0.467999	0.262499
5.3265	0.501994	0.249997
5.39162	0.507497	0.252005
5.41836	0.488998	0.259001
