fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.114548,0.169403,0.499265,0.000453533,0.499069,0.000569756,0.0001,10
fit,0.137903,0.00186575,0.502416,0.0120124,0.498692,0.00859973,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.116429,0.00186582,0.74278,0.0137321,0.258694,0.010932,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.141441,0.00228425,0.490951,0.00979533,0.240943,0.00592712,0.0001,10
fit,0.141441,0.00228425,0.490951,0.00979533,0.240943,0.00592712,0.0001,10
fit,0.139411,0.00235262,0.483886,0.0100842,0.24004,0.00592018,0.0001,10
