   18  35             0.01163  0.3071 0.3762 0.2744 0.0423
   18  36             0.00852  0.0616 0.7981 0.0695 0.0708
   18  37             0.00991  0.0939 0.1105 0.6758 0.1198
   18  38             0.00579  0.1024 0.7663 0.0387 0.0926
   18  39             0.00385  0.0431 0.1372 0.6350 0.1847
   18  40             0.00278  0.0075 0.4340 0.3358 0.2227
   18  41             0.00205  0.0289 0.0086 0.4006 0.5618
   18  42             0.00172  0.0028 0.2905 0.0584 0.6482
   18  43             0.00161  0.0193 0.0004 0.1528 0.8275
   18  44             0.00170  0.0000 0.0456 0.0085 0.9458
   18  45             0.00127  0.0193 0.9807 0.0000 0.0000
   18  46             0.00161  0.0000 0.0000 1.0000 0.0000
   18  47             0.00097  0.0186 0.9814 0.0000 0.0000
   18  48             0.00060  0.0000 0.0000 1.0000 0.0000
   18  49             0.00051  0.0064 0.9936 0.0000 0.0000
   19  21       4501904.50000  1.0000 0.0000 0.0000 0.0000
   19  23         28541.25391  1.0000 0.0000 0.0000 0.0000
   19  24        352855.46875  1.0000 0.0000 0.0000 0.0000
   19  25          1108.39490  1.0000 0.0000 0.0000 0.0000
   19  26          2730.87158  1.0000 0.0000 0.0000 0.0000
   19  27            51.98341  1.0000 0.0000 0.0000 0.0000
   19  28           105.22176  1.0000 0.0000 0.0000 0.0000
   19  29             1.55141  0.9898 0.0102 0.0000 0.0000
   19  30             1.14435  0.7868 0.2132 0.0000 0.0000
   19  31             0.68666  0.7371 0.2475 0.0154 0.0000
   19  32             0.14260  0.3542 0.6186 0.0273 0.0000
   19  33             0.01073  0.7726 0.1784 0.0490 0.0000
   19  34             0.00671  0.6760 0.2940 0.0280 0.0020
   19  35             0.00509  0.6320 0.0934 0.2582 0.0164
   19  36             0.00361  0.5677 0.2914 0.0941 0.0468
   19  37             0.00315  0.1543 0.3186 0.4701 0.0570
   19  38             0.00461  0.0241 0.1368 0.5490 0.2902
   19  39             0.00275  0.0335 0.0109 0.5346 0.4209
   19  40             0.00294  0.0147 0.0563 0.0288 0.9002
   19  41             0.00180  0.0087 0.0000 0.4758 0.5155
   19  42             0.00146  0.0118 0.2894 0.0324 0.6665
   19  43             0.00141  0.0075 0.0000 0.2817 0.7108
   19  44             0.00151  0.0000 0.0193 0.0176 0.9631
   19  45             0.00102  0.0068 0.9932 0.0000 0.0000
   19  46             0.00101  0.0000 0.0166 0.9834 0.0000
   19  47             0.00078  0.0057 0.9943 0.0000 0.0000
   19  48             0.00073  0.0000 0.0127 0.9873 0.0000
   19  49             0.00061  0.0050 0.9950 0.0000 0.0000
   19  50             0.00056  0.0000 0.0074 0.9926 0.0000
   19  51             0.00040  0.0040 0.9960 0.0000 0.0000
   20  25    3392324608.00000  1.0000 0.0000 0.0000 0.0000
   20  27           352.70889  1.0000 0.0000 0.0000 0.0000
   20  28     912421056.00000  1.0000 0.0000 0.0000 0.0000
   20  29           579.09711  1.0000 0.0000 0.0000 0.0000
   20  30            40.91480  1.0000 0.0000 0.0000 0.0000
   20  31            10.81479  0.9843 0.0157 0.0000 0.0000
   20  32             0.60085  0.9841 0.0159 0.0000 0.0000
   20  33             0.01532  0.9943 0.0057 0.0000 0.0000
   20  34             0.07937  0.9398 0.0602 0.0000 0.0000
   20  35             0.01101  0.8531 0.1330 0.0139 0.0000
   20  36             0.02704  0.9513 0.0132 0.0349 0.0007
   20  37             0.00711  0.8444 0.1316 0.0138 0.0103
   20  38             0.01132  0.9313 0.0466 0.0217 0.0004
   20  39             0.00574  0.4782 0.4536 0.0622 0.0060
   20  40             0.00397  0.8714 0.0553 0.0583 0.0149
   20  41             0.00376  0.1664 0.6554 0.1297 0.0485
   20  42             0.00344  0.0093 0.8850 0.0294 0.0763
   20  43             0.00272  0.0246 0.0032 0.8343 0.1378
   20  44             0.00228  0.0158 0.6263 0.1272 0.2306
   20  45             0.00184  0.0174 0.0046 0.5275 0.4505
   20  46             0.00160  0.0048 0.1243 0.2437 0.6271
   20  47             0.00131  0.0129 0.0009 0.0668 0.9194
   20  48             0.00121  0.0000 0.0313 0.0063 0.9624
   20  49             0.00091  0.0095 0.9905 0.0000 0.0000
   20  50             0.00091  0.0000 0.0185 0.9815 0.0000
   20  51             0.00069  0.0120 0.9880 0.0000 0.0000
   20  52             0.00072  0.0000 0.0000 1.0000 0.0000
   20  53             0.00057  0.0019 0.9981 0.0000 0.0000
   21  25            60.42187  1.0000 0.0000 0.0000 0.0000
   21  26          8466.19043  1.0000 0.0000 0.0000 0.0000
   21  27          1441.36597  1.0000 0.0000 0.0000 0.0000
   21  28           141.57010  1.0000 0.0000 0.0000 0.0000
   21  29            49.15080  1.0000 0.0000 0.0000 0.0000
