In130	1	125.395	2.65262	0	0	0.00133764	2.648	2.658
In131	1	745.059	2.67343	0	0	0.00135338	2.668	2.679
In132	1	10007.98	2.69419	0	0	0.00138458	2.685	2.701
In133	0	3842.36	2.715	8.14093	2.71	0.00137282	2.7065	2.721
In134	0	1387.13	2.736	12.59	2.73	0.00138584	2.727	2.742
In135	0	207.759	2.75609	2.31952	2.74969	0.00142645	2.7455	2.762
In136	0	9.57291	2.77709	6.00863	2.76921	0.00159063	2.764	2.783
In137	1	1.75122	2.79063	0	0	0.00171997	2.786	2.797
