Ag124	1	269.671	2.6382	0	0	0.00152909	1.38096e-05	2.632	2.643	2.63361	2.64278	0
Ag125	1	386.973	2.65965	0	0	0.00155862	1.1491e-05	2.652	2.665	2.65498	2.66433	0
Ag126	1	15343.7	2.68107	0	0	0.00141006	1.71276e-06	2.674	2.688	2.67684	2.6853	0
Ag127	1	17298.9	2.70234	0	0	0.00143246	1.62606e-06	2.694	2.709	2.69804	2.70664	0
Ag128	0	4196.48	2.72366	22.932	2.71636	0.00141903	3.33819e-06	2.714	2.73	2.7194	2.72792	0.00874901
Ag129	0	839.78	2.74502	17.7647	2.73664	0.00146799	7.54048e-06	2.733	2.751	2.74061	2.74942	0.00713554
Ag130	0	50.0625	2.76655	9.91897	2.75891	0.00166439	3.22938e-05	2.754	2.772	2.76156	2.77154	1.10057
Ag131	0	7.64795	2.7883	2.21476	2.78086	0.00189187	9.26051e-05	2.777	2.795	2.78263	2.79398	4.84321
