fit,0.14,0,0.5,0,0.25,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.114548,0.169403,0.499265,0.000453533,0.499069,0.000569756,0.0001,10
fit,0.137903,0.00186575,0.502416,0.0120124,0.498692,0.00859973,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.116429,0.00186582,0.74278,0.0137321,0.258694,0.010932,0.0001,10
fit,0.14,0,0.5,0,0.5,0,0.0001,10
fit,0.141441,0.00228425,0.490951,0.00979533,0.240943,0.00592712,0.0001,10
fit,0.141441,0.00228425,0.490951,0.00979533,0.240943,0.00592712,0.0001,10
fit,0.139411,0.00235262,0.483886,0.0100842,0.24004,0.00592018,0.0001,10
fit,0.123719,0.00195958,0.742811,0.00996252,0.258671,2.7525e-07,0.0001,10
fit,4.46487,0.0548859,0.193678,0.00372043,0.074408,0.00188537,0,10
fit,0.14,0.321085,0.5,0.11289,0.5,0.11289,0,10
fit,0.144834,0.00292825,0.492035,0.0124372,0.23464,0.00764021,0,10
fit,0.14452,0.0029898,0.489359,0.0126322,0.234408,0.00780785,0,10
fit,0.14,0,0.491389,0.0124515,0.234783,0.00766348,0,10
